Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Short Crack","Hodgepodge Rock - West Face > Hodgepodge Rock > Group Campsite  8 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105922152/short-crack,1.7,-1,Trad,5.4,1,40,34.09669,-116.16054
Tumbleweed,"Hodgepodge Rock - West Face > Hodgepodge Rock > Group Campsite  8 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105976339/tumbleweed,1.3,-1,Trad,5.6,1,50,34.09669,-116.16054
Lucy,"Hodgepodge Rock - West Face > Hodgepodge Rock > Group Campsite  8 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/113437835/lucy,2.4,-1,Sport,5.6,1,50,34.09669,-116.16054
"The Grain Mutiny","Grain Central Station > Group Campsite  8 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/111313198/the-grain-mutiny,1.7,-1,Trad,"5.3 R",1,50,34.09935,-116.16321
"Staircase Crack","Grain Central Station > Group Campsite  8 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105889337/staircase-crack,1.0,-1,Trad,5.4,1,40,34.09935,-116.16321
Snoops,"Grain Central Station > Group Campsite  8 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107126944/snoops,1.3,-1,Trad,5.6,1,40,34.09935,-116.16321
"30 Grit Route","Grain Central Station > Group Campsite  8 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/111314341/30-grit-route,0.5,-1,Trad,5.6,1,50,34.09935,-116.16321
"20 Grit Route","Grain Central Station > Group Campsite  8 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/111314367/20-grit-route,0.0,-1,Trad,5.6,1,50,34.09935,-116.16321
"The Far Side","Camp Wall > Group Campsite  8 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724732/the-far-side,1.8,-1,"Trad, TR",5.4,1,50,34.097,-116.1592
"More My Speed","Big Top > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105872892/more-my-speed,1.4,-1,Trad,5.3,1,50,34.10248,-116.16901
Zelda,"Big Top > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107074945/zelda,1.0,-1,Trad,5.5,1,30,34.10248,-116.16901
"What Does the Inside of Your Nose Smell Like?","The Wall of Absurdities > Group Campsite 11 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105883525/what-does-the-inside-of-your-nose-smell-like,1.3,-1,Trad,"5.2 R",1,,34.09639,-116.1649
"Flake Route","Empire Wall > Group Campsite 11 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106005006/flake-route,-1.0,-1,Trad,"5.5 PG13",1,,34.09706,-116.15676
"Knappa Valley","Jaime's Rock > Group Campsite  1 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107261860/knappa-valley,1.3,-1,TR,5.1,1,30,34.09627,-116.15662
"Unnamed Chimney","Jaime's Rock > Group Campsite  1 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106181711/unnamed-chimney,1.1,-1,Trad,5.2,1,30,34.09627,-116.15662
"Sip, Don't Guzzle","Jaime's Rock > Group Campsite  1 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/111414953/sip-dont-guzzle,1.0,-1,Trad,"5.3 R",1,35,34.09627,-116.15662
"Jaime's Crack","Jaime's Rock > Group Campsite  1 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105920822/jaimes-crack,1.3,-1,Trad,5.4,1,,34.09627,-116.15662
Jug-Yur-Not,"Jaime's Rock > Group Campsite  1 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106148920/jug-yur-not,1.4,-1,Trad,5.4,1,,34.09627,-116.15662
DTs,"Jaime's Rock > Group Campsite  1 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/111414963/dts,1.7,-1,Trad,"5.5 R",1,25,34.09627,-116.15662
"Monkey Toes  (aka Wet Your Whistle)","Jaime's Rock > Group Campsite  1 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/111083335/monkey-toes-aka-wet-your-whistle,2.0,-1,Sport,5.6,1,40,34.09627,-116.15662
"Box Canyon Crack","Jaime's Rock > Group Campsite  1 > Group Campsites Road > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105906293/box-canyon-crack,1.0,-1,Trad,5.6,1,40,34.09627,-116.15662
"Chute the Moon","Split Boulder > Canyon Entrance Routes > Johnson Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106614172/chute-the-moon,1.8,-1,Sport,5.6,1,30,34.088,-116.1535
"Knaug and Hyde","Billboard Buttress > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105982349/knaug-and-hyde,1.5,-1,Trad,5.3,1,60,34.0935,-116.1561
"Squat Rockets","Billboard Buttress > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721954/squat-rockets,1.0,-1,Trad,5.4,1,60,34.0935,-116.1561
"Swift and Silent","Pixie Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107089279/swift-and-silent,1.0,-1,TR,5.5,1,50,34.09453,-116.15627
"Who's First","Pixie Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721708/whos-first,2.5,-1,Trad,"5.6 R",1,50,34.09453,-116.15627
"Mad Race","Short Wall - Left Side > Short Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725350/mad-race,1.3,-1,Trad,5.4,1,50,34.09258,-116.15368
"Double Crack","Short Wall - Right Side > Short Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721759/double-crack,2.0,-1,Trad,5.3,1,30,34.09258,-116.15315
"Toe Jam Express","Short Wall - Right Side > Short Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721777/toe-jam-express,1.7,-1,Trad,5.3,1,40,34.09258,-116.15315
"Donna T's Route","Short Wall - Right Side > Short Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725026/donna-ts-route,1.6,-1,Trad,5.5,1,30,34.09258,-116.15315
SOB,"Short Wall - Right Side > Short Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725509/sob,1.5,-1,Trad,5.6,1,30,34.09258,-116.15315
"Linda's Crack","Short Wall - Right Side > Short Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105893242/lindas-crack,1.6,-1,Trad,5.6,1,35,34.09258,-116.15315
"Linda's Face","Short Wall - Right Side > Short Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105857205/lindas-face,1.5,-1,Trad,"5.6 PG13",1,30,34.09258,-116.15315
"Gotcha Bush","Short Wall - Right Side > Short Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105857208/gotcha-bush,1.8,-1,Trad,5.6,1,30,34.09258,-116.15315
Whiskey,"Circle Crag > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724036/whiskey,1.4,-1,Trad,5.6,1,40,34.0962,-116.1578
Scotch,"Circle Crag > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105963202/scotch,1.4,-1,Trad,"5.6 R",1,30,34.0962,-116.1578
"Brimstone Stairway","Morbid Mound > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722230/brimstone-stairway,1.6,-1,Trad,"5.1 R",1,40,34.0963,-116.1522
"Ambulance Driver","Morbid Mound > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722245/ambulance-driver,1.2,-1,Trad,5.1,1,40,34.0963,-116.1522
"Be Wary","Morbid Mound > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722242/be-wary,1.2,-1,Trad,5.2,1,40,34.0963,-116.1522
Deadheads,"Morbid Mound > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722233/deadheads,1.1,-1,Trad,5.4,1,40,34.0963,-116.1522
"Hillside Strangler","Morbid Mound > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722239/hillside-strangler,1.3,-1,Trad,5.4,1,40,34.0963,-116.1522
"Myrmecocystus Ewarti","Morbid Mound > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722248/myrmecocystus-ewarti,1.1,-1,Trad,5.4,1,40,34.0963,-116.1522
"Klingon Pizza","Campfire Crag - North Face > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723526/klingon-pizza,1.0,-1,Trad,"5.6 R",1,40,34.09567,-116.15851
Picnic,"Campfire Crag - South Face > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724981/picnic,1.6,-1,Trad,5.6,1,60,34.09514,-116.1586
"Natty Tree Goes Rogue","Campfire Crag - South Face > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/109947964/natty-tree-goes-rogue,1.0,-1,Trad,"5.6 R",1,100,34.09514,-116.1586
Sokolove,"Campfire Crag - South Face > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106627400/sokolove,1.6,-1,Sport,5.6,1,60,34.09514,-116.1586
Talisker,"Campfire Crag - South Face > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/109940631/talisker,1.0,-1,Trad,"5.6 R",1,100,34.09514,-116.1586
"Fool's Ruby","Campfire Crag - South Face > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107132088/fools-ruby,1.0,-1,Trad,"5.6 R",1,130,34.09514,-116.1586
Potlicker,"Alpentine Wall > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106628306/potlicker,1.2,-1,Trad,5.6,1,80,34.09534,-116.15935
"Butt Stuff","Triple X Crag > Campfire Crag Area > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/117908474/butt-stuff,2.0,-1,TR,5.6,1,25,34.09476,-116.15911
"Forty-Nine Rainbows","Moosedog Tower > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/111932675/forty-nine-rainbows,2.2,-1,Sport,5.6,1,50,34.0949,-116.1649
"Chossy Choad","Moosedog Tower > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105875537/chossy-choad,1.0,-1,Trad,5.6,1,80,34.0949,-116.1649
Tranquility,"Moosedog Tower > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721741/tranquility,2.3,-1,Trad,5.6,2,120,34.0949,-116.1649
"Disco Sucks","Varnished Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106980648/disco-sucks,1.3,-1,Trad,5.6,1,60,34.09406,-116.15493
"Cotton Mouth","Indian Palisades Corridor > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106394491/cotton-mouth,2.3,-1,Trad,"5.6 X",1,50,34.09365,-116.15436
"Serpent Scales","Indian Palisades Corridor > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722323/serpent-scales,2.2,-1,Sport,5.6,1,80,34.09365,-116.15436
"Willit Slab","Indian Palisades Corridor > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722338/willit-slab,2.1,-1,Sport,5.6,1,50,34.09365,-116.15436
"Mr. Kromm's Last Hurrah","Apparition Rock (Rear) > Apparition Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/111551554/mr-kromms-last-hurrah,0.8,-1,Trad,5.2,1,50,34.09215,-116.16403
"Between the Sports","Apparition Rock (Rear) > Apparition Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/116663755/between-the-sports,2.0,-1,Trad,5.2,1,50,34.09215,-116.16403
"Up & Over","Apparition Rock (Rear) > Apparition Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/116663835/up-over,1.3,-1,Trad,5.3,1,60,34.09215,-116.16403
"Easy Peasy","Spider Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/118108536/easy-peasy,2.0,-1,"Trad, TR",5.0,1,40,34.09375,-116.1613
"Unknown Face-ish Route","Spider Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106675731/unknown-face-ish-route,1.0,-1,Trad,5.5,1,50,34.09375,-116.1613
"Crack 69","Spider Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725827/crack-69,1.0,-1,Trad,5.5,1,60,34.09375,-116.1613
"Antonio’s Variation","Spider Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/118115017/antonios-variation,2.0,-1,"Trad, TR",5.5,1,60,34.09375,-116.1613
"Mountaineers Route","The Tooth > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106041404/mountaineers-route,2.2,-1,Trad,5.0,1,50,34.09355,-116.16265
"The Flare","Willit Pillar > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725008/the-flare,1.3,-1,Trad,"5.6 R",2,130,34.0933,-116.15514
"Debbie Does Donuts","The Bilbo Buttresses > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724963/debbie-does-donuts,1.2,-1,Trad,5.6,1,30,34.09338,-116.15583
"The Brown Cave","Iron Hand Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724543/the-brown-cave,1.0,-1,Trad,"5.2 R",1,60,34.0925,-116.1576
"Jail Break","Jailhouse Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724999/jail-break,1.1,-1,Trad,5.3,1,70,34.0937,-116.16886
Cellbound,"Jailhouse Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724540/cellbound,1.1,-1,Trad,5.5,1,50,34.0937,-116.16886
"Cell Break","Jailhouse Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107419633/cell-break,1.0,-1,Trad,"5.5 PG13",1,65,34.0937,-116.16886
"Jail Bound","Jailhouse Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107419620/jail-bound,1.0,-1,Trad,"5.6 PG13",1,65,34.0937,-116.16886
Manzanita,"Nature Trail Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724282/manzanita,1.1,-1,Trad,5.0,1,40,34.09405,-116.1683
"Jumping Cholla","Nature Trail Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724291/jumping-cholla,1.6,-1,Trad,5.6,1,50,34.09405,-116.1683
"Plain But Good Hearted","King Otto's Castle > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721690/plain-but-good-hearted,1.9,-1,Trad,"5.6 PG13",1,80,34.0924,-116.1569
Scaramouch,"Feudal Wall (Left Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725515/scaramouch,1.4,-1,Trad,5.2,1,80,34.09302,-116.15404
Marchesa,"Feudal Wall (Left Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105976809/marchesa,1.2,-1,Trad,5.2,2,100,34.09302,-116.15404
"Route 1326","Feudal Wall (Left Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105976815/route-1326,1.2,-1,Trad,5.2,1,50,34.09302,-116.15404
"Swishbah Variations","Feudal Wall (Left Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/111431984/swishbah-variations,2.0,-1,Trad,5.5,1,100,34.09302,-116.15404
Duchess,"Feudal Wall (Left Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721726/duchess,2.0,-1,Trad,5.6,1,40,34.09302,-116.15404
"Duchess Left","Feudal Wall (Left Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721732/duchess-left,1.4,-1,Trad,5.6,1,40,34.09302,-116.15404
Minion,"Feudal Wall (Right Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107100020/minion,1.0,-1,Trad,5.4,1,80,34.09313,-116.15342
"Pet Sounds","Feudal Wall (Right Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/108034356/pet-sounds,1.3,-1,Trad,"5.5 R",1,60,34.09313,-116.15342
"Dum Roodle","Feudal Wall (Right Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105983322/dum-roodle,1.1,-1,Trad,5.6,2,100,34.09313,-116.15342
Finally,"Clump Canyon > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105980855/finally,1.1,-1,Trad,5.4,1,40,34.09367,-116.16107
"C*nt Crack","N00b Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105857318/cnt-crack,1.4,-1,Trad,5.4,1,40,34.09192,-116.15242
"Lovely Lady Lumps","N00b Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/117259577/lovely-lady-lumps,1.2,-1,Sport,5.6,1,35,34.09192,-116.15242
"Roadside Ramp","Roadside Slab > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105920559/roadside-ramp,0.8,-1,Trad,5.2,1,,34.09477,-116.16573
"Roadside Rib","Roadside Slab > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105997273/roadside-rib,1.0,-1,Trad,5.4,1,,34.09477,-116.16573
"STFU n00b","Cramer's Corner > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106046727/stfu-n00b,1.0,-1,Sport,5.4,1,40,34.0925,-116.1576
"Al's Route","The Little Top > Boy Scout Trail Area > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106835215/als-route,1.0,-1,Trad,5.5,1,40,34.10658,-116.17172
"Left Sideshow Crack","The Little Top > Boy Scout Trail Area > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/108009277/left-sideshow-crack,1.0,-1,Trad,"5.5 X",1,40,34.10658,-116.17172
"Right Sideshow Crack","The Little Top > Boy Scout Trail Area > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/108009283/right-sideshow-crack,1.0,-1,Trad,"5.6 R",1,40,34.10658,-116.17172
"Mr. X","Portlandia > Northeast Hills > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/118135833/mr-x,1.0,-1,Trad,5.5,1,40,34.10114,-116.13393
"Damn Jam","The Wall - Right Side > The Wall > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722035/damn-jam,2.2,-1,Trad,5.6,1,95,34.0181,-116.16141
"Northwest Chimney","The Old Woman - West Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105839877/northwest-chimney,1.6,-1,Trad,5.2,1,50,34.01661,-116.16386
Perfidious,"The Blob - East Face > The Blob > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724141/perfidious,2.3,-1,"Trad, Aid","5.6 C2+ R",1,60,34.01838,-116.16406
"Beginner's One","The Blob - West Face > The Blob > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724096/beginners-one,1.9,-1,Trad,"5.3 R",1,140,34.01799,-116.16431
"Beginner's Two","The Blob - West Face > The Blob > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723241/beginners-two,1.6,-1,Trad,5.5,1,170,34.01799,-116.16431
"The Bong","The Blob - North Face > The Blob > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721771/the-bong,2.7,-1,Trad,5.4,1,50,34.01868,-116.16457
"A Walk on the Beach","The Blob - North Face > The Blob > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721813/a-walk-on-the-beach,1.6,-1,Trad,"5.4 PG13",1,50,34.01868,-116.16457
"What Just Happened","The Blob - Southeast Face > The Blob > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/118593366/what-just-happened,2.0,-1,Trad,5.3,1,50,34.01793,-116.16382
"The Eye","Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721930/the-eye,3.0,-1,Trad,5.4,1,150,34.01496,-116.15944
"Carolyn's Rump","Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105840026/carolyns-rump,1.3,-1,Trad,5.4,1,60,34.01496,-116.15944
"Business Trip","Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/107851478/business-trip,1.6,-1,Trad,5.4,1,75,34.01496,-116.15944
"Penelope's Walk","Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/106107651/penelopes-walk,1.3,-1,Trad,5.6,1,90,34.01496,-116.15944
Circe,"Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105840037/circe,2.4,-1,Trad,5.6,1,80,34.01496,-116.15944
"Foul Fowl","Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/107427777/foul-fowl,0.5,-1,Trad,5.6,1,60,34.01496,-116.15944
"Upper Right Ski Track","Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721723/upper-right-ski-track,2.5,-1,Trad,5.3,1,100,34.0148,-116.163
"Beginner's Three","Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725824/beginners-three,1.9,-1,Trad,5.3,1,50,34.0148,-116.163
"Southeast Corner","Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105839311/southeast-corner,1.5,-1,Trad,5.3,2,150,34.0148,-116.163
Secovar,"Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105839315/secovar,1.5,-1,Trad,5.5,2,150,34.0148,-116.163
"Bat Crack","Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105976311/bat-crack,2.0,-1,Trad,5.5,2,180,34.0148,-116.163
"Outer Limit","Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/111491383/outer-limit,1.0,-1,"Trad, Aid","5.6 A3",1,150,34.0148,-116.163
"Mike's Books","Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722224/mikes-books,2.4,-1,Trad,5.6,2,180,34.0148,-116.163
Underpass,"Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/111558082/underpass,2.1,-1,Trad,5.6,1,70,34.0148,-116.163
"West Chimney","Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105839323/west-chimney,2.0,-1,Trad,5.6,1,150,34.0148,-116.163
"Northwest Chimney","Outhouse Rock - West Face > Outhouse Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105839931/northwest-chimney,1.9,-1,Trad,"5.4 R",1,120,34.01987,-116.16352
