Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Bonglett, The","The Blob - North Face > The Blob > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105839901/bonglett-the,1.5,-1,Trad,5.8+,1,50,34.01868,-116.16457
"Aye, Aye","Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/107872868/aye-aye,1.0,-1,Trad,5.8-,1,30,34.01496,-116.15944
"The I","Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/107872885/the-i,1.7,-1,Trad,5.8-,1,30,34.01496,-116.15944
"Ulysses' Bivouac","Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/106777096/ulysses-bivouac,1.0,-1,Trad,5.8,1,40,34.01496,-116.15944
"Cyclops Direct","Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105812607/cyclops-direct,2.5,-1,Trad,5.8,1,65,34.01496,-116.15944
"Are We Ourselves","Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724591/are-we-ourselves,1.3,-1,Trad,5.8,1,60,34.01496,-116.15944
"Leader's Fright","Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724594/leaders-fright,1.9,-1,Trad,5.8,1,40,34.01496,-116.15944
"The Flake","Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721654/the-flake,3.1,-1,Trad,5.8,1,150,34.0148,-116.163
Drawstring,"Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725806/drawstring,1.9,-1,Trad,5.8,1,150,34.0148,-116.163
"Pinnacle Stand","Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725821/pinnacle-stand,2.0,-1,Trad,"5.8 R",1,150,34.0148,-116.163
"Southwest Passage","Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723364/southwest-passage,1.8,-1,Trad,5.8,2,200,34.0148,-116.163
Jungle,"Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723127/jungle,1.4,-1,Trad,5.8,2,120,34.0148,-116.163
Overpass,"Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/116217087/overpass,1.0,-1,Trad,"5.8+ PG13",1,140,34.0148,-116.163
"The Flue","Chimney Rock - East Face > Chimney Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721888/the-flue,2.5,-1,Trad,5.8,1,70,34.01677,-116.16144
"Clivus Multrum","Outhouse Rock - West Face > Outhouse Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/108574775/clivus-multrum,1.0,-1,Trad,"5.8 R",1,100,34.01987,-116.16352
"Straight Flush","Outhouse Rock - East Face > Outhouse Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724093/straight-flush,1.7,-1,Trad,5.8,1,80,34.01995,-116.1634
Masochism,"Potato Head > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/107630608/masochism,1.3,-1,Trad,5.8,1,35,34.01531,-116.15886
"Span-nish Fly","Peewee Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105840044/span-nish-fly,1.0,-1,Trad,5.8,1,40,34.01424,-116.16042
"Ticket To Nowhere","One Potato > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724630/ticket-to-nowhere,1.0,-1,Trad,5.8,1,30,34.01539,-116.15846
"Kills Per Minute","Touch and Go Face > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/117725931/kills-per-minute,1.0,-1,Trad,"5.8+ PG13",1,50,34.02559,-116.1574
"Too Bold to Bolt","Echo Rock - West Face > Echo Rock > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722131/too-bold-to-bolt,1.0,-1,Trad,"5.8 X",1,100,34.02513,-116.15617
"Penny Ante","Echo Rock - West Face > Echo Rock > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/117998410/penny-ante,1.0,-1,TR,5.8,1,150,34.02513,-116.15617
"Don't Quit Stitching","Echo Rock - West Face > Echo Rock > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/118258090/dont-quit-stitching,2.0,-1,Trad,5.8,1,150,34.02513,-116.15617
"Penny Lane","Echo Rock - West Face > Echo Rock > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/112342512/penny-lane,2.4,-1,Sport,5.8,1,100,34.02513,-116.15617
"Yo Yo","Echo Rock - West Face > Echo Rock > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/113815378/yo-yo,1.0,-1,TR,5.8+,1,100,34.02513,-116.15617
Bullseye,"Hidden Slab > Echo Rock - East Face > Echo Rock > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/110078946/bullseye,1.7,-1,TR,5.8,1,70,34.02551,-116.15531
"Under the Radar","Hidden Slab > Echo Rock - East Face > Echo Rock > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107117801/under-the-radar,2.0,-1,Sport,5.8,1,70,34.02551,-116.15531
"Bambi Meets Godzilla","Echo Rock - E Face (Left) > Echo Rock - East Face > Echo Rock > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725719/bambi-meets-godzilla,2.7,-1,Trad,5.8+,1,120,34.02494,-116.15472
"Nuts are for Men Without Balls","Echo Rock - South Face > Echo Rock > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859308/nuts-are-for-men-without-balls,1.8,-1,Trad,"5.8 PG13",1,60,34.02465,-116.15513
"Chicken Bones","Little Rock Candy Mountain > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105860285/chicken-bones,1.5,-1,Trad,5.8,1,30,34.02386,-116.15132
"Eff Eight","Mounds > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725368/eff-eight,2.1,-1,Trad,5.8,1,40,34.0258,-116.1522
Wit,"Echo Cove - East Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107871503/wit,1.0,-1,Trad,5.8-,1,45,34.02521,-116.15706
Inhaler,"Echo Cove - East Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105897095/inhaler,2.3,-1,Sport,5.8,1,60,34.02521,-116.15706
"Fun Stuff","Echo Cove - North Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724327/fun-stuff,2.4,-1,Trad,5.8,1,60,34.02489,-116.1578
"Fun with a Gun","Echo Cove - North Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106954921/fun-with-a-gun,1.7,-1,Trad,5.8,1,60,34.02489,-116.1578
"The Sound of One Shoe Tapping","Echo Cove - North Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722311/the-sound-of-one-shoe-tapping,2.1,-1,Trad,5.8,1,90,34.02489,-116.1578
"W. A. C.","Echo Cove - North Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722314/w-a-c,1.9,-1,Trad,5.8,1,90,34.02489,-116.1578
"Raging Intensity","Echo Cove - North Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725683/raging-intensity,2.1,-1,Trad,5.8,1,60,34.02489,-116.1578
"Statute of Limbitations","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107871523/statute-of-limbitations,1.0,-1,TR,5.8-,1,30,34.0242,-116.1582
"Range Wars","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/118229647/range-wars,1.0,-1,Trad,5.8,1,60,34.0242,-116.1582
"Bacon Flake","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724579/bacon-flake,2.2,-1,"Trad, TR",5.8,1,30,34.0242,-116.1582
"Flake and Bake","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722539/flake-and-bake,1.7,-1,Trad,5.8,1,50,34.0242,-116.1582
"Central Pilar of Finley","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/118229693/central-pilar-of-finley,1.0,-1,Trad,"5.8 R",1,50,34.0242,-116.1582
"Go For Broke","SW Face Left (Trespassers Wall) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722479/go-for-broke,1.4,-1,Trad,5.8,1,,34.0272,-116.153
"Monkey Business","SW Face Right (Monkey Business Wall) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105799313/monkey-business,2.1,-1,Trad,5.8,1,45,34.0261,-116.1507
"Cashews Will Be Eaten","Little Hunk - NE Face (Right) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/113650256/cashews-will-be-eaten,2.0,-1,Trad,5.8,1,110,34.0277,-116.1531
Incandescent,"Little Hunk - NE Face (Right) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107148146/incandescent,2.5,-1,Sport,5.8,1,80,34.0277,-116.1531
Ulna,"Snickers - North Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/118069810/ulna,0.0,-1,Trad,5.8-,1,40,34.02522,-116.15058
Bakersfield,"Snickers - North Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106769748/bakersfield,1.0,-1,Trad,5.8,1,60,34.02522,-116.15058
"Lookout Crack","Lost Mule Wall > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107001227/lookout-crack,1.3,-1,Trad,5.8,1,30,34.02283,-116.15688
"Filthy Rich","Rich And Famous Cliff > Big Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111214945/filthy-rich,1.0,-1,Trad,5.8+,1,70,34.02721,-116.15051
Jackpot,"Poker Face > Big Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111332184/jackpot,1.0,-1,Trad,5.8-,1,60,34.02749,-116.15106
"Busted & Broke","Poker Face > Big Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111275226/busted-broke,1.3,-1,Sport,5.8-,1,35,34.02749,-116.15106
"Liquor in the Front","Poker Face > Big Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111337617/liquor-in-the-front,1.7,-1,Sport,5.8,1,50,34.02749,-116.15106
"Poker in the Rear","Poker Face > Big Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111337635/poker-in-the-rear,1.3,-1,Sport,5.8,1,50,34.02749,-116.15106
"Pair of Jacks","Poker Face > Big Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111704499/pair-of-jacks,1.0,-1,Trad,5.8,1,50,34.02749,-116.15106
Comp,"Poker Face > Big Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111332300/comp,2.0,-1,Trad,5.8,1,50,34.02749,-116.15106
Played,"Poker Face > Big Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111275241/played,1.5,-1,Sport,5.8,1,40,34.02749,-116.15106
"Aces & Eights","Poker Face > Big Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111275255/aces-eights,1.5,-1,Sport,5.8,1,45,34.02749,-116.15106
"The River","Poker Face > Big Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111275209/the-river,1.0,-1,Trad,"5.8+ PG13",1,30,34.02749,-116.15106
"The Turn","Poker Face > Big Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111275213/the-turn,1.0,-1,Trad,"5.8+ PG13",1,30,34.02749,-116.15106
"To Shade","The Shade Structure > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107871583/to-shade,1.0,-1,TR,5.8-,1,35,34.02513,-116.15095
"Unrequited Love","The Nymph Node > Reverberation Rocks > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111277209/unrequited-love,1.0,-1,Trad,5.8+,1,40,34.02618,-116.15958
"Sabine Equation","Reverb Rock > Reverberation Rocks > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111277568/sabine-equation,1.0,-1,Trad,5.8,1,40,34.02708,-116.15943
RT60,"Reverb Rock > Reverberation Rocks > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111277595/rt60,1.0,-1,Trad,5.8,1,40,34.02708,-116.15943
"White Noise","Reverb Rock > Reverberation Rocks > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111277639/white-noise,1.0,-1,Trad,5.8,1,40,34.02708,-116.15943
Bubba-Do,"The Cuckoo's Nest > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/112207128/bubba-do,1.5,-1,Sport,5.8+,1,55,34.03357,-116.16007
Cryptic,"Headstone Rock > Ryan Campground > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721750/cryptic,3.1,-1,Sport,5.8,1,50,33.98439,-116.15238
"Nolan Ryan","The Manure Pile > Ryan Campground > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105887488/nolan-ryan,1.6,-1,Trad,5.8,1,40,33.98248,-116.15446
"The Allen Steck Memorial Route","The Manure Pile > Ryan Campground > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105887478/the-allen-steck-memorial-route,2.2,-1,Trad,5.8,1,70,33.98248,-116.15446
"Zucchini Crack","Mislaid Rock > Lost Rocks > Ryan Campground > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105950248/zucchini-crack,2.5,-1,Trad,"5.8 PG13",1,50,33.9851,-116.1479
"Planet X","Planet X Pinnacle > Planet X Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725236/planet-x,2.4,-1,Trad,5.8,1,40,33.99607,-116.15558
"Mummy Dearest","The Crypt > Planet X Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725593/mummy-dearest,1.0,-1,Trad,5.8,1,60,33.99824,-116.15358
"Serf City","The Crypt > Planet X Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725596/serf-city,1.3,-1,Trad,5.8,1,60,33.99824,-116.15358
"Your Tomb or Mine?","The Crypt > Planet X Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107908713/your-tomb-or-mine,1.0,-1,Trad,5.8+,1,80,33.99824,-116.15358
"Heartbreak Ridge","John Yablonski Rock > Cap Rock Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106568650/heartbreak-ridge,1.8,-1,Trad,"5.8 PG13",1,35,33.98842,-116.16228
"Anniversary Special","Cap Rock - North Face > Cap Rock > Cap Rock Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107133693/anniversary-special,2.0,-1,Trad,5.8,1,80,33.98991,-116.16346
Robocop,"Cap Rock - South Face > Cap Rock > Cap Rock Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107115300/robocop,1.9,-1,Trad,5.8,1,80,33.98963,-116.16348
"Nobody Walks In LA","Cap Rock - Southeast Face > Cap Rock > Cap Rock Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724171/nobody-walks-in-la,1.8,-1,Trad,5.8,1,70,33.98974,-116.16321
"Catch A Falling Star","Cap Rock - Southeast Face > Cap Rock > Cap Rock Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723520/catch-a-falling-star,2.7,-1,Trad,5.8,1,70,33.98974,-116.16321
"Large Marge","Wally World > Cap Rock Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107166733/large-marge,1.0,-1,Trad,5.8,1,60,33.97293,-116.1638
"24 Carrot","Rabbit Warren - South Boulder > Rabbit Warren > Cap Rock Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107115310/24-carrot,1.5,-1,Trad,"5.8 R",1,40,33.9863,-116.1602
"Peter Cottontail","Rabbit Warren - South Boulder > Rabbit Warren > Cap Rock Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111388037/peter-cottontail,1.0,-1,Trad,"5.8 R",1,30,33.9863,-116.1602
"Traditional Crack","Polar Boulder Crag > Cap Rock Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/112199060/traditional-crack,2.0,-1,Trad,5.8+,1,25,33.987,-116.164
"Up and Right, Love","Blitzo Rock > Cap Rock Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/118259219/up-and-right-love,2.0,-1,Trad,5.8,1,75,33.98384,-116.17033
"Trouble Chute","South Horror Rock > Hall of Horrors > Hall of Horrors Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/112552247/trouble-chute,2.0,-1,TR,5.8,1,40,33.99771,-116.14665
"Labor Day","South Horror Rock > Hall of Horrors > Hall of Horrors Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/108086851/labor-day,1.5,-1,Trad,"5.8 R",1,50,33.99771,-116.14665
"Quivering Lips","North Horror Rock - West Face > North Horror Rock > Hall of Horrors > Hall of Horrors Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107097099/quivering-lips,1.8,-1,Trad,5.8,1,50,33.99838,-116.14639
Que?,"East Wall Inner (Exorcist Area) > Hall of Horrors > Hall of Horrors Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111150343/que,1.0,-1,"Trad, TR",5.8-,1,25,33.99983,-116.14687
Unknown,"East Wall Inner (Exorcist Area) > Hall of Horrors > Hall of Horrors Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106928353/unknown,1.0,-1,Trad,"5.8- PG13",1,40,33.99983,-116.14687
"Nurn's Romp","East Wall Inner (Exorcist Area) > Hall of Horrors > Hall of Horrors Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722020/nurns-romp,2.7,-1,Trad,5.8,1,80,33.99983,-116.14687
What,"East Wall Inner (Exorcist Area) > Hall of Horrors > Hall of Horrors Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106084748/what,1.0,-1,Trad,5.8+,2,150,33.99983,-116.14687
Zardoz,"East Wall, North End (Diamond Dogs Area) > Hall of Horrors > Hall of Horrors Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722008/zardoz,1.9,-1,Trad,"5.8 R",1,80,34.00051,-116.14604
Borat,"East Wall, North End (Diamond Dogs Area) > Hall of Horrors > Hall of Horrors Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/113716679/borat,2.1,-1,TR,5.8,1,80,34.00051,-116.14604
"Buckets to Burbank","West Wall Outer (Buckets to Burbank Area) > Hall of Horrors > Hall of Horrors Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724318/buckets-to-burbank,2.2,-1,Trad,"5.8 PG13",1,50,34.00097,-116.14794
"Rangers' Revenge","East Wall South End (Chesire for President Area) > Hall of Horrors > Hall of Horrors Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111150648/rangers-revenge,1.0,-1,Trad,"5.8 R",1,100,33.99862,-116.1477
"Arturo's Special","King Dome - East Face > King Dome > Hall of Horrors Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723691/arturos-special,2.3,-1,Trad,5.8,1,70,34.00317,-116.14936
"Magic Kingdome","King Dome - East Face > King Dome > Hall of Horrors Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106772703/magic-kingdome,1.5,-1,Trad,"5.8 R",1,60,34.00317,-116.14936
"Orange Flake","Saddle Rocks - Skirt  (West Face) > Saddle Rocks - Skirt > Saddle Rocks > Saddle Rocks Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105857828/orange-flake,2.6,-1,Trad,5.8,2,,33.99446,-116.14002
"Restoration & Repair (R&R)","Saddle Rocks - Skirt  (West Face) > Saddle Rocks - Skirt > Saddle Rocks > Saddle Rocks Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107927684/restoration-repair-rr,2.0,-1,Trad,5.8,1,85,33.99446,-116.14002
"Walk on the Wild Side","Saddle Rocks - Skirt  (West Face) > Saddle Rocks - Skirt > Saddle Rocks > Saddle Rocks Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721828/walk-on-the-wild-side,3.1,-1,Trad,5.8,3,250,33.99446,-116.14002
"Gaucho Marx","Saddle Rocks - Skirt  (West Face) > Saddle Rocks - Skirt > Saddle Rocks > Saddle Rocks Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107891553/gaucho-marx,2.0,-1,Trad,5.8+,1,120,33.99446,-116.14002
"Do Rein Me","Saddle Rocks - Skirt  (West Face) > Saddle Rocks - Skirt > Saddle Rocks > Saddle Rocks Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107891560/do-rein-me,1.6,-1,Trad,5.8+,1,100,33.99446,-116.14002
"More Hustle Than Muscle","Pommel (South Face) > Saddle Rocks  - Pommel > Saddle Rocks > Saddle Rocks Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107097191/more-hustle-than-muscle,1.3,-1,Trad,5.8,1,60,33.99384,-116.13921
"No-Name Crack","Short Story Crag > Saddle Rocks  - Pommel > Saddle Rocks > Saddle Rocks Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106665339/no-name-crack,1.0,-1,Trad,5.8,1,60,33.99379,-116.13954
"Charlton Heston is My President","NRA Block > Saddle Rocks  - Pommel > Saddle Rocks > Saddle Rocks Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106665547/charlton-heston-is-my-president,1.0,-1,Trad,5.8,1,30,33.99354,-116.13951
"Eileen Left","Eileen Spire > Saddle Rocks  - Pommel > Saddle Rocks > Saddle Rocks Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106666015/eileen-left,1.0,-1,TR,5.8,1,40,33.99365,-116.13964
Darva,"Saddle Rocks - Cantle > Saddle Rocks > Saddle Rocks Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106777129/darva,0.0,-1,Trad,"5.8 PG13",1,100,33.99344,-116.13893
"Cat Burglar","The Saddlehorn > Saddle Rocks Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725758/cat-burglar,2.0,-1,Sport,5.8,1,70,33.9941,-116.1404
"Saddle Sores (aka Do Rein Me)","The Saddlehorn > Saddle Rocks Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106655702/saddle-sores-aka-do-rein-me,2.0,-1,Sport,5.8,1,40,33.9941,-116.1404
"Bearded Oyster","The Oyster Bar > Oyster Bar Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722944/bearded-oyster,1.8,-1,Trad,5.8,1,40,33.9906,-116.14114
"Medicinal Marijuana","Conrad Rock - (W. Face) > Conrad Rock > Oyster Bar Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/116434403/medicinal-marijuana,1.0,-1,Sport,5.8,1,35,33.98936,-116.14365
"Weasels on Drugs Climbed up my Bunghole (aka Richard Gere Crack)","Target Rock - (SW Face) > Target Rock > Oyster Bar Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107978615/weasels-on-drugs-climbed-up-my-bunghole-aka-richard-gere-crack,1.0,-1,Trad,5.8,1,50,33.99019,-116.14432
"Attention Target Shoppers","Target Rock - (SW Face) > Target Rock > Oyster Bar Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107970207/attention-target-shoppers,1.0,-1,TR,5.8,1,60,33.99019,-116.14432
"Hollow Point","Target Rock - (SW Face) > Target Rock > Oyster Bar Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105900455/hollow-point,1.6,-1,Trad,5.8,1,60,33.99019,-116.14432
Ren,"Target Rock (N. Face) > Target Rock > Oyster Bar Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106808769/ren,1.0,-1,Trad,5.8,1,60,33.99063,-116.14385
"Pearls Before Swine","Target Rock (N. Face) > Target Rock > Oyster Bar Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107126983/pearls-before-swine,1.7,-1,Trad,"5.8 R",1,30,33.99063,-116.14385
"Spirit Of The Dead","Target Rock (N. Face) > Target Rock > Oyster Bar Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107126993/spirit-of-the-dead,1.0,-1,Trad,5.8,1,40,33.99063,-116.14385
"Keith's Cruise","Keith's Wall > The Asylum > Oyster Bar Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/108100454/keiths-cruise,2.0,-1,Trad,5.8,1,50,33.99,-116.14208
"Freudian Slip","Keith's Wall > The Asylum > Oyster Bar Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/108100461/freudian-slip,1.0,-1,Trad,"5.8 R",1,50,33.99,-116.14208
"Chocolate Chips (aka Omaha Beach)","North Cave Rock (North Face) > North Cave Rock > Cave Corridor > Cave Corridor Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725674/chocolate-chips-aka-omaha-beach,1.0,-1,Trad,5.8,1,60,34.00185,-116.13646
"Candy Grabber","South Cave Rock > Cave Corridor > Cave Corridor Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106769765/candy-grabber,1.0,-1,"Trad, Aid","5.8 A2+",2,70,34.00123,-116.13668
Resurrection,"South Cave Rock > Cave Corridor > Cave Corridor Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107097073/resurrection,1.5,-1,Trad,5.8,2,100,34.00123,-116.13668
Soma,"Junk Clump - South Face > Junk Clump > Cave Corridor Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107115327/soma,2.0,-1,Trad,5.8,1,50,34.00101,-116.13486
"Into The Black","Junk Clump - South Face > Junk Clump > Cave Corridor Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107133679/into-the-black,1.0,-1,Trad,5.8,1,80,34.00101,-116.13486
