Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
F.U.N.,"Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106653299/fun,1.0,-1,TR,5.10a,1,50,34.0242,-116.1582
"Pocket Veto","Echo Cove - South Face > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859263/pocket-veto,2.0,-1,Trad,5.10a,1,80,34.0242,-116.1582
Undercover,"Echo Cove - South Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106043832/undercover,2.0,-1,Trad,5.10a,1,60,34.02451,-116.15802
"Death On The Nile","Echo Cove - South Side > Echo Cove > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724870/death-on-the-nile,2.1,-1,Trad,5.10a,1,50,34.02451,-116.15802
"Remembering Marina","SW Face Center (The Solarium) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106660868/remembering-marina,2.4,-1,Sport,5.10a,1,60,34.0265,-116.152
"Fresh Step","SW Face Center (The Solarium) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106660878/fresh-step,1.6,-1,TR,5.10a,1,60,34.0265,-116.152
Psychocandy,"SW Face Right (Monkey Business Wall) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/112555844/psychocandy,1.0,-1,Trad,5.10a,1,160,34.0261,-116.1507
"Roofing Company","SW Face Right (Monkey Business Wall) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105885598/roofing-company,2.3,-1,Trad,5.10a,1,50,34.0261,-116.1507
"The Maw","SW Face Right (Monkey Business Wall) > Little Hunk - SW Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105920833/the-maw,1.9,-1,Trad,5.10a/b,1,50,34.0261,-116.1507
"Playing Hooky","Little Hunk - NE Face (Shady Grove Wall) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/108091502/playing-hooky,2.7,-1,Trad,5.10a,1,40,34.0268,-116.1517
"Rad Nad","Little Hunk - NE Face (Right) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105855535/rad-nad,2.0,-1,Sport,5.10a,1,90,34.0277,-116.1531
"Team Scumbag","Little Hunk - NE Face (Right) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723550/team-scumbag,1.0,-1,Trad,5.10a,1,70,34.0277,-116.1531
"Groove Avoidance System","Little Hunk - NE Face (Left) > Little Hunk - NE Face > Little Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107350590/groove-avoidance-system,1.0,-1,Trad,5.10a,1,35,34.0262,-116.1503
"Young Tree","Snickers - North Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/112311340/young-tree,1.6,-1,Sport,5.10a,1,60,34.02522,-116.15058
Fresno,"Snickers - North Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106769753/fresno,1.0,-1,Trad,5.10a,1,60,34.02522,-116.15058
"Ulnar Nerve","Snickers - North Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106759520/ulnar-nerve,1.0,-1,Trad,5.10a,1,80,34.02522,-116.15058
"Don't Think Just Jump","Snickers - North Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105818328/dont-think-just-jump,2.2,-1,Trad,5.10a,1,70,34.02522,-116.15058
Frankenwood,"Snickers - North Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723676/frankenwood,0.1,-1,Trad,"5.10a/b PG13",1,70,34.02522,-116.15058
"Disobedience School","Snickers - West Face > Snickers > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106779566/disobedience-school,1.0,-1,Trad,5.10-,1,50,34.02463,-116.15132
Bashful,"Upper Shorty Crag > Shorty Crag Area > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107139937/bashful,1.0,-1,TR,5.10-,1,35,34.02283,-116.15688
Cyborg,"Big Hunk (Southwest Face) > Big Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107350689/cyborg,1.0,-1,Sport,5.10a,1,60,34.02712,-116.15094
"The Art Of The Deal","Rich And Famous Cliff > Big Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111214951/the-art-of-the-deal,2.0,-1,TR,5.10a,1,,34.02721,-116.15051
"Leachy Nuts","Rich And Famous Cliff > Big Hunk > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111214978/leachy-nuts,1.8,-1,Trad,5.10a,1,,34.02721,-116.15051
"Unknown (Sandworm Rock)","Sandworm Rock > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107361088/unknown-sandworm-rock,1.0,-1,Trad,5.10a/b,1,45,34.02556,-116.14854
"The Nymph's Voice","The Nymph Node > Reverberation Rocks > Echo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111277221/the-nymphs-voice,1.0,-1,Trad,5.10-,1,40,34.02618,-116.15958
"The Snake Dike","The Manure Pile > Ryan Campground > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105887495/the-snake-dike,1.0,-1,Trad,"5.10a R",1,60,33.98248,-116.15446
Decepticon,"The Manure Pile > Ryan Campground > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724600/decepticon,2.0,-1,Trad,5.10-,1,40,33.98248,-116.15446
"The Accidental Purist","Thin Vice Area > Love Nest Area > Planet X Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725227/the-accidental-purist,1.0,-1,Trad,5.10a,1,30,33.99619,-116.15765
"Venetian Blinds","Planet X Pinnacle > Planet X Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106332013/venetian-blinds,1.0,-1,TR,5.10a,1,50,33.99607,-116.15558
"Space Odyssey","Cap Rock - North Face > Cap Rock > Cap Rock Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105969814/space-odyssey,2.3,-1,Trad,"5.10a PG13",1,,33.98991,-116.16346
Retirement,"Cap Rock - North Face > Cap Rock > Cap Rock Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105969810/retirement,1.9,-1,Trad,"5.10a/b PG13",1,60,33.98991,-116.16346
"Visual Nightmare","Cap Rock - South Face > Cap Rock > Cap Rock Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724204/visual-nightmare,1.9,-1,Trad,5.10a,1,60,33.98963,-116.16348
"Tumbling Dice","Cap Rock - Southeast Face > Cap Rock > Cap Rock Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105964123/tumbling-dice,1.3,-1,Trad,5.10a,1,40,33.98974,-116.16321
"Mr Bunny Meets the Expando Flake","Rabbit Warren - South Boulder > Rabbit Warren > Cap Rock Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111387200/mr-bunny-meets-the-expando-flake,1.0,-1,Trad,"5.10a/b R",1,30,33.9863,-116.1602
"Garden Angel","South Horror Rock > Hall of Horrors > Hall of Horrors Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721924/garden-angel,2.1,-1,Trad,5.10a,1,50,33.99771,-116.14665
"Lippo Suction","North Horror Rock - West Face > North Horror Rock > Hall of Horrors > Hall of Horrors Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106390802/lippo-suction,1.2,-1,Sport,5.10a,1,30,33.99838,-116.14639
"Zarmog the Dragon Man","North Horror Rock - West Face > North Horror Rock > Hall of Horrors > Hall of Horrors Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107097085/zarmog-the-dragon-man,1.5,-1,Trad,5.10a,2,100,33.99838,-116.14639
Exorcist,"East Wall Inner (Exorcist Area) > Hall of Horrors > Hall of Horrors Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721831/exorcist,3.5,-1,Trad,5.10a,1,60,33.99983,-116.14687
"Doin' Life","East Wall Inner (Exorcist Area) > Hall of Horrors > Hall of Horrors Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722095/doin-life,1.8,-1,Trad,5.10a,1,80,33.99983,-116.14687
"Military Industrial Complex","East Wall Inner (Exorcist Area) > Hall of Horrors > Hall of Horrors Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107127023/military-industrial-complex,1.0,-1,Trad,5.10a,1,80,33.99983,-116.14687
"Buenos Aires","East Wall Inner (Exorcist Area) > Hall of Horrors > Hall of Horrors Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722104/buenos-aires,1.9,-1,Trad,"5.10a R",1,60,33.99983,-116.14687
"Unknown 2","East Wall Inner (Exorcist Area) > Hall of Horrors > Hall of Horrors Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106928395/unknown-2,-1.0,-1,Trad,5.10a/b,1,40,33.99983,-116.14687
"Broken Aero","East Wall Inner (Exorcist Area) > Hall of Horrors > Hall of Horrors Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111150235/broken-aero,1.0,-1,TR,5.10a/b,1,35,33.99983,-116.14687
"Guardian Angels","East Wall, North End (Diamond Dogs Area) > Hall of Horrors > Hall of Horrors Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106052154/guardian-angels,2.0,-1,Sport,5.10a,1,50,34.00051,-116.14604
"Diamond Dogs","East Wall, North End (Diamond Dogs Area) > Hall of Horrors > Hall of Horrors Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722014/diamond-dogs,2.9,-1,Trad,5.10a,1,70,34.00051,-116.14604
"Barking Spiders","East Wall, North End (Diamond Dogs Area) > Hall of Horrors > Hall of Horrors Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106765824/barking-spiders,1.7,-1,Sport,5.10a/b,1,60,34.00051,-116.14604
"La Bella Katchina","West Wall Outer (Buckets to Burbank Area) > Hall of Horrors > Hall of Horrors Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106770038/la-bella-katchina,1.7,-1,Trad,5.10-,1,50,34.00097,-116.14794
"Dial 911","Saddle Rocks - Skirt  (West Face) > Saddle Rocks - Skirt > Saddle Rocks > Saddle Rocks Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/108487247/dial-911,2.5,-1,Trad,5.10a,2,240,33.99446,-116.14002
"Hanna Montana","Saddle Rocks - Skirt  (West Face) > Saddle Rocks - Skirt > Saddle Rocks > Saddle Rocks Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105945226/hanna-montana,1.0,-1,TR,5.10a,1,60,33.99446,-116.14002
"Kid Calingula","Saddle Rocks - Skirt  (West Face) > Saddle Rocks - Skirt > Saddle Rocks > Saddle Rocks Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/110226076/kid-calingula,2.0,-1,Trad,5.10a,3,300,33.99446,-116.14002
"The Posse","Saddle Rocks - Skirt  (West Face) > Saddle Rocks - Skirt > Saddle Rocks > Saddle Rocks Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105885773/the-posse,2.0,-1,Trad,5.10a/b,1,80,33.99446,-116.14002
"Check Your Head","Pommel (South Face) > Saddle Rocks  - Pommel > Saddle Rocks > Saddle Rocks Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/112852547/check-your-head,0.0,-1,Trad,5.10a,1,65,33.99384,-116.13921
"Crystal Calisthenics","Saddle Rocks - Cantle > Saddle Rocks > Saddle Rocks Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105964916/crystal-calisthenics,2.0,-1,Trad,5.10a,2,200,33.99344,-116.13893
"The Kid","Kid Rock > Saddle Rocks Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724822/the-kid,1.9,-1,Trad,"5.10a R",1,100,33.994,-116.1403
"Walk on the Steep Side","Dire Straits Rock > Saddle Rocks Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725422/walk-on-the-steep-side,2.0,-1,Trad,5.10a,1,60,33.9941,-116.1406
"Stress Puppet","The Oyster Bar > Oyster Bar Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722926/stress-puppet,1.6,-1,Trad,5.10a,1,60,33.9906,-116.14114
"Boner Donor","The Oyster Bar > Oyster Bar Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723091/boner-donor,1.0,-1,Sport,5.10a,1,70,33.9906,-116.14114
"You Missed","Target Rock - (SW Face) > Target Rock > Oyster Bar Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105965679/you-missed,1.0,-1,Trad,"5.10a PG13",1,30,33.99019,-116.14432
"Connect the Dots","Target Rock - (SW Face) > Target Rock > Oyster Bar Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107970212/connect-the-dots,0.5,-1,Sport,5.10a,1,60,33.99019,-116.14432
"Smears for Fears (aka Poodle Pile)","Target Rock (N. Face) > Target Rock > Oyster Bar Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107970220/smears-for-fears-aka-poodle-pile,0.0,-1,Trad,5.10a,1,40,33.99063,-116.14385
Stimpy,"Target Rock (N. Face) > Target Rock > Oyster Bar Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106808777/stimpy,1.0,-1,Trad,5.10a,1,40,33.99063,-116.14385
"Caramel Crunch","North Cave Rock (South Face) > North Cave Rock > Cave Corridor > Cave Corridor Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724915/caramel-crunch,1.0,-1,Trad,5.10a,1,60,34.00145,-116.13631
"Happy Meal","North Cave Rock (South Face) > North Cave Rock > Cave Corridor > Cave Corridor Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724912/happy-meal,1.3,-1,Sport,5.10a/b,1,50,34.00145,-116.13631
"Maiden Voyage","Wailing Sax Wall > Sheep Pass Group CG Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107791877/maiden-voyage,2.5,-1,Trad,"5.10a PG13",1,100,33.99851,-116.11956
"Tipples in Rime","Wailing Sax Wall > Sheep Pass Group CG Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107796492/tipples-in-rime,1.3,-1,TR,5.10a,1,60,33.99851,-116.11956
"Misha's Madness","Wailing Sax Wall > Sheep Pass Group CG Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107947051/mishas-madness,2.0,-1,Trad,5.10a,1,50,33.99851,-116.11956
"Holy Cross","Wailing Sax Wall > Sheep Pass Group CG Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106791790/holy-cross,1.3,-1,Trad,5.10a,1,50,33.99851,-116.11956
"Prime Time","Television Wall > Group site 1 > Sheep Pass Group CG Area > Sheep Pass Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/113927470/prime-time,2.0,-1,"Trad, TR",5.10a,1,30,33.99815,-116.12123
Moubit,"Isles Corridor - Right Side > Isles Corridor > Isles in the Sky > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105858150/moubit,2.3,-1,Trad,5.10a,1,60,34.00462,-116.05884
"Hour of Power","Isles Corridor - Right Side > Isles Corridor > Isles in the Sky > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105858153/hour-of-power,0.8,-1,Trad,5.10a,1,60,34.00462,-116.05884
"Crack   6","Isles Corridor - Left Side > Isles Corridor > Isles in the Sky > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105816331/crack-6,2.9,-1,Trad,5.10a,1,50,34.00448,-116.05887
"Bird of Fire","Isles in the Sky (Northeast Face) > Isles in the Sky > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721624/bird-of-fire,3.7,-1,Trad,5.10a,1,80,34.0047,-116.05874
"Don's Crack","Isles in the Sky (Southeast Face) > Isles in the Sky > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105858169/dons-crack,1.0,-1,Trad,5.10a,1,80,34.0041,-116.05903
"Route 1202","Hidden Corridor > Isles in the Sky > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105858159/route-1202,1.8,-1,Trad,5.10a,1,80,34.00433,-116.0588
"Grand Canyon Donkey Trail","Grand Canyon - West Wall (E. Face) > Grand Canyon > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722116/grand-canyon-donkey-trail,1.8,-1,Trad,"5.10a R",1,80,34.00707,-116.05677
"For Paul","Grand Canyon - West Wall (W. Face) > Grand Canyon > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/108203537/for-paul,2.4,-1,Sport,5.10a,1,100,34.00677,-116.0571
"Bunking Bronkos","Grand Canyon - East Wall (W. Face) > Grand Canyon > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724207/bunking-bronkos,1.0,-1,Trad,5.10a,1,40,34.00737,-116.0562
"Blood and Cuts","West Tiers (Lower Tier) > West Tiers > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722656/blood-and-cuts,2.4,-1,Trad,5.10a,1,50,34.00947,-116.05374
"Jump Start","Rubicon Formation > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105925038/jump-start,1.7,-1,Trad,5.10a,1,40,34.006,-116.0572
"Tumor Circus","Rubicon Formation > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/118614466/tumor-circus,2.0,-1,Trad,5.10a,1,50,34.006,-116.0572
"Boulevard of Dreams","Overbolted Rock > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/106702700/boulevard-of-dreams,2.0,-1,Sport,5.10a,1,30,34.01,-116.0557
"Any Body Can Bolt","Overbolted Rock > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/107421598/any-body-can-bolt,1.6,-1,Trad,5.10a,1,35,34.01,-116.0557
"High Energy","Overbolted Rock > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105857768/high-energy,1.5,-1,Sport,5.10a,1,25,34.01,-116.0557
Crimpergirl,"Morongo Man Cliffs > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/106700521/crimpergirl,1.0,-1,Trad,5.10a,1,70,34.018,-116.0637
"The Cracken","SE Boulders > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/106772884/the-cracken,1.0,-1,Trad,5.10-,1,40,34.0094,-116.0558
"Like it or Lump it","Brit Corridor > Screamer Rocks > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/106788406/like-it-or-lump-it,1.0,-1,Trad,5.10-,1,60,34.0077,-116.0586
"Czech Cows Say Boo","Cling or Fling Corridor > Screamer Rocks > Split Rocks > Joshua Tree National Park > California",https://www.mountainproject.com/route/105865449/czech-cows-say-boo,1.5,-1,Trad,5.10a,1,50,34.0079,-116.0588
"Pictures at an Exhibition","Conan's Corridor > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722287/pictures-at-an-exhibition,1.6,-1,Trad,5.10a,1,50,33.9952,-116.0682
"Green Hornet","Conan's Corridor > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/107909366/green-hornet,2.0,-1,TR,5.10a,1,100,33.9952,-116.0682
"Boulder Dice","Conan's Corridor > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106409184/boulder-dice,2.6,-1,Trad,5.10-,1,100,33.9952,-116.0682
"Lichanvura Trivirgata","Conan's Corridor > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106985222/lichanvura-trivirgata,1.0,-1,Trad,5.10a/b,1,60,33.9952,-116.0682
"True Dice","Conan's Corridor > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722284/true-dice,2.3,-1,Trad,"5.10a/b X",1,70,33.9952,-116.0682
"All Redheads Smell","Pathetic Dome > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105859411/all-redheads-smell,1.0,-1,Trad,5.10a/b,1,40,33.9931,-116.06899
"Half A Route","Prime Clump > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105851224/half-a-route,1.0,-1,Trad,5.10a,1,40,33.9934,-116.06892
"Sun Dog Chimney","The Wedge > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/112310803/sun-dog-chimney,3.2,-1,Sport,5.10a,1,80,34.00192,-116.05871
"The Dogsbody","The Wedge > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/112310705/the-dogsbody,1.5,-1,TR,5.10a,1,80,34.00192,-116.05871
"Cunning Route","Cunning Rock, Southeast Face > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105851257/cunning-route,1.3,-1,Trad,5.10a,1,90,34.00274,-116.057
"Fire Glove, The","Sky King Rock > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105851407/fire-glove-the,2.0,-1,Trad,5.10a,1,60,33.99294,-116.05812
"Not A Hogan","Teepee Rock > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105851445/not-a-hogan,1.5,-1,Trad,5.10a,1,100,33.99423,-116.059
"Zebra Dihedral","Zebra Cliffs North Face > Zebra Cliffs > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724435/zebra-dihedral,2.0,-1,Trad,5.10a,1,35,33.98589,-116.05741
"Short and Crank","Zebra Cliffs North Face > Zebra Cliffs > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/109537330/short-and-crank,1.0,-1,Trad,"5.10a R",1,35,33.98589,-116.05741
"Short Crack","Zebra Cliffs North Face > Zebra Cliffs > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106295205/short-crack,1.8,-1,Trad,5.10a,1,30,33.98589,-116.05741
"Corner N' Crack","Zebra Cliffs North Face > Zebra Cliffs > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105851615/corner-n-crack,2.2,-1,Trad,5.10a,1,30,33.98589,-116.05741
"Epperson's Footprints","The Hen House > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/113882605/eppersons-footprints,1.5,-1,Sport,5.10a,1,40,33.9867,-116.04526
"Bumpus Hell","Dr. Haney's Tool Shed Area > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106788381/bumpus-hell,1.0,-1,Trad,5.10-,1,50,33.99175,-116.03698
"Baby Tool","Dr. Haney's Tool Shed Area > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106757724/baby-tool,1.0,-1,Trad,5.10-,1,50,33.99175,-116.03698
"Sinking the Bismark","The Bismark > Jumbo Rock Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106787516/sinking-the-bismark,3.0,-1,Sport,5.10a,1,60,33.98648,-116.05155
"Fortune Cookie","Rock Garden Valley - Left Side > Rock Garden Valley > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724561/fortune-cookie,1.6,-1,Trad,5.10a,1,60,34.0215,-116.1777
"The Griffin","Rock Garden Valley - Left Side > Rock Garden Valley > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/109999055/the-griffin,1.0,-1,Trad,"5.10a R",1,60,34.0215,-116.1777
"Barn Door, Right","Rock Garden Valley - Right Side > Rock Garden Valley > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724678/barn-door-right,2.1,-1,Trad,5.10a,1,50,34.0225,-116.1794
"Barn Dance","Rock Garden Valley - Right Side > Rock Garden Valley > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724681/barn-dance,1.7,-1,Trad,5.10a,1,50,34.0225,-116.1794
"Rock Wren","Hemingway Buttress (East Face Left) > Hemingway Buttress > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105885725/rock-wren,2.0,-1,Trad,5.10a,1,60,34.02386,-116.17782
Prepackaged,"Hemingway Buttress (East Face Left) > Hemingway Buttress > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725389/prepackaged,3.2,-1,Trad,5.10a,1,80,34.02386,-116.17782
"Mind over Splatter","Hemingway Buttress (East Face Right) > Hemingway Buttress > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105846289/mind-over-splatter,1.7,-1,Trad,"5.10a PG13",1,60,34.02459,-116.17916
"Head Over Heals","Hemingway Buttress (East Face Right) > Hemingway Buttress > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722467/head-over-heals,3.2,-1,Trad,5.10a,1,60,34.02459,-116.17916
"Mind Over Matter","Hemingway Buttress (East Face Right) > Hemingway Buttress > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/108057223/mind-over-matter,2.0,-1,Trad,"5.10a/b R",1,70,34.02459,-116.17916
"Thigh Master","Lower Freeway Wall > Freeway Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/106086945/thigh-master,1.9,-1,Trad,5.10a,1,90,34.0241,-116.17993
"Start Trundling","Lower Freeway Wall > Freeway Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105844692/start-trundling,1.8,-1,Trad,5.10a,1,60,34.0241,-116.17993
MetroLink,"Upper Freeway Wall > Freeway Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105876286/metrolink,1.7,-1,TR,5.10a,1,80,34.0233,-116.17866
"Pretty Gritty","Upper Freeway Wall > Freeway Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/113942910/pretty-gritty,1.7,-1,Trad,"5.10a PG13",1,80,34.0233,-116.17866
"Totally Nuts","Upper Freeway Wall > Freeway Wall > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/105844704/totally-nuts,2.0,-1,Trad,"5.10a R",1,60,34.0233,-116.17866
Overheard,"Mel's Diner > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/111835807/overheard,1.5,-1,Trad,5.10a,1,35,34.0286,-116.1829
"The Power of Now","Mel's Diner > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/112310444/the-power-of-now,2.5,-1,Trad,5.10a,1,45,34.0286,-116.1829
"Hurly Burly","Mel's Diner > Lost Horse Area > Joshua Tree National Park > California",https://www.mountainproject.com/route/112310492/hurly-burly,2.6,-1,Trad,5.10a/b,1,35,34.0286,-116.1829
